epoch,batch,train_loss,train_accuracy
53,23,0.7280901670455933,1.0
53,24,0.771894097328186,0.96875
53,25,0.857761561870575,0.96875
53,26,0.8355052471160889,0.96875
53,27,0.7184664011001587,1.0
53,28,0.9219983816146851,0.9375
53,29,0.8486572504043579,0.9375
53,30,0.7351813316345215,1.0
53,31,0.734311580657959,1.0
53,32,0.7373554706573486,0.96875
53,33,0.8993545770645142,0.9375
53,34,0.7907788157463074,0.96875
53,35,0.7302922606468201,1.0
53,36,0.742378830909729,1.0
53,37,0.713035523891449,1.0
53,38,0.7889745831489563,0.96875
53,39,0.7333889603614807,1.0
53,40,0.7797978520393372,0.96875
53,41,0.7139831781387329,1.0
53,42,0.7249667644500732,1.0
53,43,0.7741516828536987,0.96875
53,44,0.7218217849731445,1.0
53,45,0.7612736225128174,1.0
53,46,0.8454276323318481,0.96875
53,47,0.753822386264801,1.0
53,48,0.7170462012290955,1.0
53,49,0.7127796411514282,1.0
53,50,0.7597070932388306,0.96875
53,51,0.7281519174575806,1.0
53,52,0.7185247540473938,1.0
53,53,0.8098604679107666,0.96875
53,54,0.8317930698394775,0.96875
53,55,0.7396388053894043,1.0
53,56,0.7779300808906555,0.96875
53,57,0.7136049270629883,1.0
53,58,0.7685255408287048,1.0
53,59,0.7179532051086426,1.0
53,60,0.7626338005065918,1.0
53,61,0.7148863077163696,1.0
53,62,0.8320850133895874,0.9375
53,63,0.8374502658843994,0.96875
53,64,0.7428465485572815,1.0
53,65,0.7998325228691101,0.96875
53,66,0.7255255579948425,1.0
53,67,0.7745411992073059,0.96875
53,68,0.7097569704055786,1.0
53,69,0.7724502086639404,1.0
53,70,0.7205573320388794,1.0
53,71,0.8075532913208008,0.96875
53,72,0.7805445194244385,1.0
53,73,0.8080824613571167,0.9375
53,74,0.8321510553359985,0.96875
53,75,1.0800907611846924,0.875
54,0,0.7995269298553467,0.96875
54,1,0.8858350515365601,0.90625
54,2,0.7264009714126587,1.0
54,3,0.8102564215660095,0.96875
54,4,0.7173777222633362,1.0
54,5,0.7960052490234375,0.96875
54,6,0.7304171323776245,1.0
54,7,0.7685383558273315,0.96875
54,8,0.7284569144248962,1.0
54,9,0.7831770777702332,0.96875
54,10,0.7888461947441101,0.96875
54,11,0.7725375890731812,0.96875
54,12,0.7678219079971313,0.9375
54,13,0.7370444536209106,1.0
54,14,0.7757598161697388,1.0
54,15,0.7239131331443787,1.0
54,16,0.8095694184303284,1.0
54,17,0.7430776357650757,1.0
54,18,0.7615188956260681,1.0
54,19,0.7489802837371826,0.96875
54,20,0.7875465154647827,0.96875
54,21,0.8215632438659668,0.96875
54,22,0.8333446979522705,0.9375
54,23,0.7148633003234863,1.0
54,24,0.827612578868866,0.96875
54,25,0.8351007103919983,0.96875
54,26,0.7318151593208313,1.0
54,27,0.8037666082382202,0.9375
54,28,0.7256203889846802,1.0
54,29,0.8534325957298279,0.9375
54,30,0.7306770086288452,1.0
54,31,0.7288207411766052,1.0
54,32,0.8506776094436646,0.96875
54,33,0.7978801727294922,0.96875
54,34,0.7781850099563599,0.96875
54,35,0.9395467042922974,0.9375
54,36,0.713699221611023,1.0
54,37,0.794940173625946,0.96875
54,38,0.8212242126464844,0.96875
54,39,0.8286079168319702,0.9375
54,40,0.7029941082000732,1.0
54,41,0.80924391746521,0.96875
54,42,0.8591453433036804,0.9375
54,43,0.7707169651985168,1.0
54,44,0.742132306098938,0.96875
54,45,0.723488450050354,1.0
54,46,0.7376581430435181,1.0
54,47,0.7293272018432617,1.0
54,48,0.7620432376861572,1.0
54,49,0.8923978805541992,0.90625
54,50,0.8038918375968933,0.96875
54,51,0.860740065574646,0.96875
54,52,0.8041099309921265,0.96875
54,53,0.7279607653617859,1.0
54,54,0.7945679426193237,0.96875
54,55,0.7595874667167664,0.96875
54,56,0.7559204697608948,0.96875
54,57,0.7177894115447998,1.0
54,58,0.7898902297019958,1.0
54,59,0.7188241481781006,1.0
54,60,0.8550805449485779,0.96875
54,61,0.7209304571151733,1.0
54,62,0.9001556634902954,0.9375
54,63,0.7156620025634766,1.0
54,64,0.7489184141159058,1.0
54,65,0.7841472625732422,0.96875
54,66,0.7744165658950806,0.96875
54,67,0.74583500623703,0.96875
54,68,0.7975651621818542,0.9375
54,69,0.7813690304756165,0.96875
54,70,0.9324730634689331,0.9375
54,71,0.7470177412033081,1.0
54,72,0.913238525390625,0.9375
54,73,0.9483451843261719,0.9375
54,74,0.8368173837661743,0.96875
54,75,0.8901457786560059,1.0
55,0,0.8662756085395813,0.9375
55,1,0.8770871758460999,0.9375
55,2,0.7195923328399658,1.0
55,3,0.7323126792907715,1.0
55,4,0.7709183692932129,0.96875
55,5,0.7201733589172363,1.0
55,6,0.7627217173576355,1.0
55,7,0.849358320236206,0.9375
55,8,0.8082147240638733,0.9375
55,9,0.8353331089019775,0.9375
55,10,0.7832674980163574,0.96875
55,11,0.8247401714324951,0.96875
55,12,0.7670525312423706,0.96875
55,13,0.7528617978096008,0.96875
55,14,0.7059662342071533,1.0
55,15,0.7978833913803101,0.96875
55,16,0.710254967212677,1.0
55,17,0.7828803062438965,0.96875
55,18,0.7080209851264954,1.0
55,19,0.730647623538971,0.96875
55,20,0.7170355916023254,1.0
55,21,0.7450573444366455,1.0
55,22,0.7192082405090332,1.0
55,23,0.7218469381332397,1.0
55,24,0.760087251663208,1.0
55,25,0.742359459400177,0.96875
55,26,0.7181479334831238,1.0
55,27,0.7316160798072815,1.0
55,28,0.7772998809814453,0.96875
55,29,0.736849844455719,1.0
55,30,0.7315596342086792,1.0
55,31,0.8040075302124023,1.0
55,32,0.7973858714103699,0.9375
55,33,0.7821602821350098,1.0
55,34,0.7698400616645813,1.0
55,35,0.8713480234146118,0.96875
55,36,0.8314454555511475,0.90625
55,37,0.7594984769821167,1.0
55,38,0.7410598993301392,0.96875
55,39,0.7047839760780334,1.0
55,40,0.9123384356498718,0.875
55,41,0.7687909603118896,0.96875
55,42,0.7242327928543091,1.0
55,43,0.754879891872406,1.0
55,44,0.8140514492988586,0.96875
55,45,0.7935974597930908,0.9375
55,46,0.755012571811676,1.0
55,47,0.7850546836853027,0.96875
55,48,0.721110463142395,1.0
55,49,0.7331110835075378,1.0
55,50,0.7917144894599915,0.96875
55,51,0.7471882104873657,1.0
55,52,0.8584160804748535,0.9375
55,53,0.7101173996925354,1.0
55,54,0.8950141668319702,0.9375
55,55,0.7325944304466248,1.0
55,56,0.7367967367172241,1.0
55,57,0.7470004558563232,0.96875
55,58,0.8359127044677734,0.96875
55,59,0.7577300071716309,1.0
55,60,0.751233696937561,1.0
55,61,0.7221267819404602,1.0
55,62,0.8019149899482727,0.96875
55,63,0.9164801836013794,0.90625
55,64,0.7387844920158386,0.96875
55,65,0.760180652141571,0.96875
55,66,0.7587890028953552,1.0
55,67,0.7989197969436646,0.96875
55,68,0.7151422500610352,1.0
55,69,0.6964478492736816,1.0
55,70,0.8314195275306702,0.96875
55,71,0.7297588586807251,1.0
55,72,0.7393425703048706,1.0
55,73,0.7193500399589539,1.0
55,74,0.7773741483688354,0.96875
55,75,0.7659704089164734,1.0
56,0,0.7823058366775513,0.96875
56,1,0.7898191213607788,0.9375
56,2,0.7285438179969788,1.0
56,3,0.7393287420272827,1.0
56,4,0.7489996552467346,1.0
56,5,0.7145308256149292,1.0
56,6,0.7955214977264404,0.96875
56,7,0.7091473340988159,1.0
56,8,0.8060322999954224,0.9375
56,9,0.7995453476905823,0.9375
56,10,0.9104398488998413,0.9375
56,11,0.858660101890564,0.96875
56,12,0.7241621613502502,1.0
56,13,0.7939443588256836,0.96875
56,14,0.779575765132904,0.96875
56,15,0.7169277667999268,1.0
56,16,0.722761869430542,1.0
56,17,0.7122339606285095,1.0
56,18,0.7827353477478027,0.96875
56,19,0.7436040639877319,1.0
56,20,0.7555555701255798,1.0
56,21,0.7573702931404114,1.0
56,22,0.7550046443939209,0.96875
56,23,0.7135633826255798,1.0
56,24,0.7589951157569885,1.0
56,25,0.7703685760498047,0.96875
56,26,0.8669866323471069,0.9375
56,27,0.7058584094047546,1.0
56,28,0.7384657859802246,1.0
56,29,0.8695908188819885,0.9375
56,30,0.737983763217926,1.0
56,31,0.83558589220047,0.90625
56,32,0.7082915902137756,1.0
56,33,0.7831901907920837,0.96875
56,34,0.7278575897216797,1.0
56,35,0.7004568576812744,1.0
56,36,0.780826210975647,1.0
56,37,0.7933861017227173,0.96875
56,38,0.8323583006858826,0.96875
56,39,0.753106951713562,1.0
56,40,0.7744640707969666,0.96875
56,41,0.866188645362854,0.90625
56,42,0.7317348718643188,1.0
56,43,0.789125919342041,0.96875
56,44,0.732489287853241,1.0
56,45,0.728410005569458,1.0
56,46,0.7855170965194702,0.96875
56,47,0.752662718296051,1.0
56,48,0.7129307985305786,1.0
56,49,0.7591041326522827,1.0
56,50,0.7673298716545105,0.96875
56,51,0.7229160070419312,1.0
56,52,0.9076687693595886,0.9375
56,53,0.8792644739151001,0.9375
56,54,0.7098797559738159,1.0
56,55,0.7842603325843811,1.0
56,56,0.8027728796005249,0.96875
56,57,0.7172988057136536,1.0
56,58,0.9059044122695923,0.9375
56,59,0.8541911840438843,0.9375
56,60,0.8858608603477478,0.9375
56,61,0.857664942741394,0.96875
56,62,0.7507864832878113,1.0
56,63,0.7115028500556946,1.0
56,64,0.7914438843727112,1.0
56,65,0.8193137645721436,0.96875
56,66,0.7393796443939209,1.0
56,67,0.7607037425041199,1.0
56,68,0.7402465343475342,1.0
56,69,0.76685631275177,1.0
56,70,0.7947468161582947,0.96875
56,71,0.7593466639518738,0.96875
56,72,0.7314608693122864,1.0
56,73,0.8038206100463867,0.96875
56,74,0.752516508102417,0.96875
56,75,0.8937090039253235,1.0
57,0,0.886929988861084,0.9375
57,1,0.8401156067848206,0.9375
57,2,0.7106529474258423,1.0
57,3,0.7802533507347107,1.0
57,4,0.8693587183952332,0.9375
57,5,0.7260314226150513,1.0
57,6,0.7473562955856323,1.0
57,7,0.755325436592102,1.0
57,8,0.7178072929382324,1.0
57,9,0.7548545002937317,0.96875
57,10,0.7162288427352905,1.0
57,11,0.7180396318435669,1.0
57,12,0.7090317010879517,1.0
57,13,0.7998405694961548,0.96875
57,14,0.7546520829200745,1.0
57,15,0.830321192741394,0.96875
57,16,0.7466837763786316,1.0
57,17,0.7564388513565063,1.0
57,18,0.717727780342102,1.0
57,19,0.7791885137557983,0.96875
57,20,0.735663890838623,1.0
57,21,0.7062177658081055,1.0
57,22,0.8189370632171631,0.9375
57,23,0.7857578992843628,0.96875
57,24,0.7173872590065002,1.0
57,25,0.7452366948127747,0.96875
57,26,0.7248995304107666,1.0
57,27,0.7583041191101074,1.0
57,28,0.725774347782135,1.0
57,29,0.7253155708312988,1.0
57,30,0.8217719197273254,0.96875
57,31,0.7592540383338928,1.0
57,32,0.766723096370697,0.96875
57,33,0.724389374256134,1.0
57,34,0.7131202816963196,1.0
57,35,0.7466538548469543,0.96875
57,36,0.7696576118469238,0.96875
57,37,0.7426086664199829,1.0
57,38,0.7341277003288269,1.0
57,39,0.7405307292938232,0.96875
57,40,0.829397976398468,0.9375
57,41,0.795390784740448,0.96875
57,42,0.7538776397705078,1.0
57,43,0.7333899140357971,1.0
57,44,0.7511088848114014,0.96875
57,45,0.7432752847671509,1.0
57,46,0.7207623720169067,1.0
57,47,0.7125342488288879,1.0
57,48,0.7921085357666016,0.96875
57,49,0.7030606269836426,1.0
57,50,0.8860629200935364,0.9375
57,51,0.7165517807006836,1.0
57,52,0.7427729368209839,1.0
57,53,0.7768412828445435,0.9375
57,54,0.7320876717567444,1.0
57,55,0.7616864442825317,0.96875
57,56,0.7653019428253174,0.96875
57,57,0.7255187034606934,1.0
57,58,0.8412092924118042,0.9375
57,59,0.8907269239425659,0.96875
57,60,0.7625378966331482,0.96875
57,61,0.7310478687286377,1.0
57,62,0.8704246282577515,0.96875
57,63,0.7565795183181763,0.96875
57,64,0.7199872732162476,1.0
57,65,0.7078930139541626,1.0
57,66,0.7333231568336487,1.0
57,67,0.721072256565094,1.0
57,68,0.7805578708648682,0.96875
57,69,0.7130817174911499,1.0
57,70,0.7621726989746094,1.0
57,71,0.8852947950363159,0.9375
57,72,0.7267536520957947,1.0
57,73,0.7362959980964661,1.0
57,74,0.7191833853721619,1.0
57,75,0.7108842730522156,1.0
58,0,0.826107919216156,0.96875
58,1,0.7803022265434265,1.0
58,2,0.7101941704750061,1.0
58,3,0.7780169248580933,0.96875
58,4,0.8710988759994507,0.96875
58,5,0.7222776412963867,1.0
58,6,0.7018564939498901,1.0
58,7,0.7196507453918457,1.0
58,8,0.714915931224823,1.0
58,9,0.7271137833595276,1.0
58,10,0.8371254205703735,0.96875
58,11,0.8066987991333008,1.0
58,12,0.7272849082946777,1.0
58,13,0.7900915145874023,0.96875
58,14,0.7250938415527344,1.0
58,15,0.9311456680297852,0.875
58,16,0.755181074142456,1.0
58,17,0.7033085227012634,1.0
58,18,0.8679112792015076,0.9375
58,19,0.7120826244354248,1.0
58,20,0.8395219445228577,0.96875
58,21,0.7335890531539917,1.0
58,22,0.7584004998207092,0.96875
58,23,0.7492423057556152,1.0
58,24,0.704079270362854,1.0
58,25,0.7394752502441406,1.0
58,26,0.8384516835212708,0.96875
58,27,0.8120251893997192,0.96875
58,28,0.8041383028030396,0.96875
58,29,0.8600897192955017,0.9375
58,30,0.7187190651893616,1.0
58,31,0.7718065977096558,0.96875
58,32,0.719965398311615,1.0
58,33,0.7402111887931824,1.0
58,34,0.7581169009208679,1.0
58,35,0.7714372873306274,0.96875
58,36,0.7213839888572693,1.0
58,37,0.7389622926712036,1.0
58,38,0.7429368495941162,1.0
58,39,0.7222369313240051,1.0
58,40,0.7223844528198242,1.0
58,41,0.7491430044174194,0.96875
58,42,0.8381077647209167,0.9375
58,43,0.7266314029693604,1.0
58,44,0.8048600554466248,0.96875
58,45,0.732089102268219,1.0
58,46,0.7089826464653015,1.0
58,47,0.8906042575836182,0.90625
58,48,0.8195527791976929,0.96875
58,49,0.739191472530365,1.0
58,50,0.7081294655799866,1.0
58,51,0.800451397895813,0.96875
58,52,0.8126242160797119,0.96875
58,53,0.7298980951309204,1.0
58,54,0.7343191504478455,1.0
58,55,0.8240814208984375,0.9375
58,56,0.7529013156890869,1.0
58,57,0.7834933996200562,0.96875
58,58,0.7083455324172974,1.0
58,59,0.7748502492904663,0.96875
58,60,0.7728255987167358,0.96875
58,61,0.7739942669868469,0.96875
58,62,0.7769868969917297,0.96875
58,63,0.7282978892326355,0.96875
58,64,0.708858072757721,1.0
58,65,0.7254381775856018,1.0
58,66,0.778866171836853,0.96875
58,67,0.7429615259170532,1.0
58,68,0.8563374876976013,0.9375
58,69,0.72857266664505,1.0
58,70,0.726750373840332,1.0
58,71,0.7284842729568481,1.0
58,72,0.7091017365455627,1.0
58,73,0.7678098678588867,0.96875
58,74,0.7534193396568298,0.96875
58,75,0.7961997985839844,1.0
59,0,0.7457347512245178,0.96875
59,1,0.7213746309280396,1.0
59,2,0.7207009196281433,1.0
59,3,0.7379498481750488,1.0
59,4,0.7182122468948364,1.0
59,5,0.6967129707336426,1.0
59,6,0.7492368817329407,1.0
59,7,0.7295218706130981,1.0
59,8,0.7611304521560669,0.96875
59,9,0.726942241191864,1.0
59,10,0.7378281354904175,1.0
59,11,0.7325783967971802,1.0
59,12,0.7519521117210388,1.0
59,13,0.7297216653823853,1.0
59,14,0.7633249163627625,0.96875
59,15,0.7422235012054443,1.0
59,16,0.7857764959335327,0.96875
59,17,0.7014504075050354,1.0
59,18,0.7576313018798828,1.0
59,19,0.8710260987281799,0.96875
59,20,0.7771995067596436,1.0
59,21,0.7394750714302063,1.0
59,22,0.780110239982605,0.96875
59,23,0.7496029734611511,0.96875
59,24,0.8220630884170532,0.96875
59,25,0.7677607536315918,0.96875
59,26,0.7447299957275391,0.96875
59,27,0.7086496353149414,1.0
59,28,0.7744548320770264,1.0
59,29,0.736611545085907,1.0
59,30,0.8108434677124023,0.96875
59,31,0.7813505530357361,1.0
59,32,0.7641233801841736,0.96875
59,33,0.7493223547935486,0.96875
59,34,0.7169017791748047,1.0
59,35,0.8304566740989685,0.9375
59,36,0.7351207137107849,1.0
59,37,0.6995964050292969,1.0
59,38,0.9053810834884644,0.9375
59,39,0.816683292388916,0.9375
59,40,0.8417830467224121,0.96875
59,41,0.7444664239883423,0.96875
59,42,0.8113714456558228,0.96875
59,43,0.7857706546783447,0.96875
59,44,0.7577856779098511,0.96875
59,45,0.7475020885467529,0.96875
59,46,0.7160853147506714,1.0
59,47,0.8362650871276855,0.9375
59,48,0.8444229364395142,0.96875
59,49,0.7121589779853821,1.0
59,50,0.7068852186203003,1.0
59,51,0.7464323043823242,1.0
59,52,0.703612208366394,1.0
59,53,0.7908855676651001,0.96875
59,54,0.7806876301765442,0.96875
59,55,0.7167644500732422,1.0
59,56,0.7956535816192627,0.96875
59,57,0.7312651872634888,1.0
59,58,0.7500389218330383,1.0
59,59,0.7311326265335083,1.0
59,60,0.761495053768158,0.96875
59,61,0.8698078393936157,0.96875
59,62,0.7268096804618835,1.0
59,63,0.9441158771514893,0.90625
59,64,0.7186341285705566,1.0
59,65,0.8413486480712891,0.96875
59,66,0.7325770258903503,0.96875
59,67,0.8112277388572693,0.9375
59,68,0.7502555847167969,1.0
59,69,0.8149515390396118,0.96875
59,70,0.7169265747070312,1.0
59,71,0.7373114824295044,0.96875
59,72,0.7149448394775391,1.0
59,73,0.7109082341194153,1.0
59,74,0.7483302354812622,1.0
59,75,1.0321276187896729,1.0
60,0,0.770596981048584,0.96875
60,1,0.8018461465835571,0.96875
60,2,0.7276585698127747,1.0
60,3,0.7626139521598816,0.96875
60,4,0.7304777503013611,1.0
60,5,0.7004307508468628,1.0
60,6,0.7132481932640076,1.0
60,7,0.8478860855102539,0.9375
60,8,0.8213396072387695,0.96875
60,9,0.7103846669197083,1.0
60,10,0.8084321022033691,0.96875
60,11,0.8711220026016235,0.96875
60,12,0.749037504196167,0.96875
60,13,0.7642220854759216,0.96875
60,14,0.7401889562606812,1.0
60,15,0.7330789566040039,1.0
60,16,0.8142673373222351,0.9375
60,17,0.7167283892631531,1.0
60,18,0.8501288890838623,0.96875
60,19,0.7831636071205139,0.96875
60,20,0.6971494555473328,1.0
60,21,0.8424367308616638,0.9375
60,22,0.7355753183364868,1.0
60,23,0.7393252849578857,1.0
60,24,0.7104558944702148,1.0
60,25,0.7474978566169739,0.96875
60,26,0.7180021405220032,1.0
60,27,0.7611050605773926,0.96875
60,28,0.9119725227355957,0.9375
60,29,0.8136279582977295,0.9375
60,30,0.7591179013252258,0.96875
60,31,0.7679449915885925,0.96875
60,32,0.7910515069961548,1.0
60,33,0.7129446268081665,1.0
60,34,0.7981043457984924,0.9375
60,35,0.722504734992981,1.0
60,36,0.698511004447937,1.0
60,37,0.7701284289360046,0.96875
60,38,0.819168746471405,0.9375
60,39,0.787460446357727,0.96875
60,40,0.7701330184936523,0.96875
60,41,0.717454195022583,1.0
60,42,0.8127488493919373,0.96875
60,43,0.7719290852546692,0.96875
60,44,0.7455205917358398,1.0
60,45,0.7626631259918213,0.96875
60,46,0.7135297060012817,1.0
60,47,0.7008169889450073,1.0
60,48,0.7223846316337585,1.0
60,49,0.7018969655036926,1.0
60,50,0.7134051322937012,1.0
60,51,0.8077594041824341,0.96875
60,52,0.8412579298019409,0.9375
60,53,0.7722468376159668,0.96875
60,54,0.716654360294342,1.0
60,55,0.7909456491470337,0.96875
60,56,0.7144328355789185,1.0
60,57,0.8095861673355103,0.96875
60,58,0.9137824773788452,0.90625
60,59,0.7466472387313843,1.0
60,60,0.8053374290466309,0.96875
60,61,0.7410084009170532,1.0
60,62,0.7575106620788574,0.96875
60,63,0.811980128288269,0.96875
60,64,0.7753428816795349,0.96875
60,65,0.7140892744064331,1.0
60,66,0.7513940334320068,1.0
60,67,0.7587197422981262,0.96875
60,68,0.891471266746521,0.9375
60,69,0.7304718494415283,1.0
60,70,0.8117861151695251,0.96875
60,71,0.782961905002594,1.0
60,72,0.8659628629684448,0.9375
60,73,0.704780638217926,1.0
60,74,0.7058043479919434,1.0
60,75,0.7638880610466003,1.0
61,0,0.7310332655906677,1.0
61,1,0.7214462757110596,1.0
61,2,0.7179620265960693,1.0
61,3,0.7390391826629639,0.96875
61,4,0.9143308401107788,0.9375
61,5,0.7355064153671265,1.0
61,6,0.7303022742271423,1.0
61,7,0.7113817930221558,1.0
61,8,0.7559501528739929,0.96875
61,9,0.8360334634780884,0.96875
61,10,0.7365370988845825,0.96875
61,11,0.7463350296020508,0.96875
61,12,0.7235535979270935,1.0
61,13,0.7070779204368591,1.0
61,14,0.7180935740470886,1.0
61,15,0.70893394947052,1.0
61,16,0.7862412333488464,0.96875
61,17,0.8011277914047241,0.96875
61,18,0.71159827709198,1.0
61,19,0.717032790184021,1.0
61,20,0.8078258633613586,0.96875
61,21,0.7355089783668518,1.0
61,22,0.702546238899231,1.0
61,23,0.7015596628189087,1.0
61,24,0.7141948938369751,1.0
61,25,0.7362948656082153,0.96875
61,26,0.7582777142524719,1.0
61,27,0.7774113416671753,0.96875
61,28,0.7696654200553894,0.96875
61,29,0.8114767074584961,0.9375
61,30,0.7456575632095337,1.0
61,31,0.7335596084594727,0.96875
61,32,0.7029246091842651,1.0
61,33,0.8248267769813538,0.96875
61,34,0.7497892379760742,0.96875
61,35,0.7353473901748657,1.0
61,36,0.6970576643943787,1.0
61,37,0.8255628347396851,0.96875
61,38,0.7712833285331726,1.0
61,39,0.7137250900268555,1.0
61,40,0.8641708493232727,0.9375
61,41,0.7098513841629028,1.0
61,42,0.7647591829299927,0.96875
61,43,0.7048900127410889,1.0
61,44,0.7190403938293457,1.0
61,45,0.7438632249832153,0.96875
61,46,0.8041106462478638,0.96875
61,47,0.791623055934906,0.96875
61,48,0.7029418349266052,1.0
61,49,0.7170801758766174,1.0
61,50,0.7074512243270874,1.0
61,51,0.7492920756340027,1.0
61,52,1.0089941024780273,0.9375
61,53,0.7105692028999329,1.0
61,54,0.8598039150238037,0.9375
61,55,0.705790638923645,1.0
61,56,0.7409809231758118,1.0
61,57,0.7558834552764893,0.96875
61,58,0.8210768699645996,0.9375
61,59,0.7240042090415955,1.0
61,60,0.7500866651535034,1.0
61,61,0.7483106255531311,1.0
61,62,0.7943859100341797,0.96875
61,63,0.7299673557281494,1.0
61,64,0.733971357345581,1.0
61,65,0.7061290740966797,1.0
61,66,0.8412258625030518,0.96875
61,67,0.7219812870025635,1.0
61,68,0.6955057382583618,1.0
61,69,0.841589093208313,0.96875
61,70,0.8160320520401001,0.96875
61,71,0.7016833424568176,1.0
61,72,0.7135425806045532,1.0
61,73,0.7216855883598328,1.0
61,74,0.7692741751670837,0.96875
61,75,1.1834946870803833,0.875
62,0,0.772762656211853,0.96875
62,1,0.7143702507019043,1.0
62,2,0.7369598746299744,1.0
62,3,0.7040327191352844,1.0
62,4,0.7102696895599365,1.0
62,5,0.7266471982002258,1.0
62,6,0.7284631729125977,1.0
62,7,0.7871538400650024,0.96875
62,8,0.7823721170425415,0.96875
62,9,0.7230466604232788,1.0
62,10,0.7218817472457886,1.0
62,11,0.8368677496910095,0.9375
62,12,0.7234168648719788,1.0
62,13,0.7537606358528137,0.96875
62,14,0.7114658355712891,1.0
62,15,0.718756914138794,1.0
62,16,0.7245084643363953,1.0
62,17,0.7646148800849915,0.96875
62,18,0.7300970554351807,0.96875
62,19,0.7138440012931824,1.0
62,20,0.7663741111755371,0.96875
62,21,0.7239429950714111,1.0
62,22,0.7567816376686096,1.0
62,23,0.7931681871414185,0.96875
62,24,0.7890051007270813,0.96875
62,25,0.7144513726234436,1.0
62,26,0.7281091213226318,0.96875
62,27,0.7411330938339233,1.0
62,28,0.7188684940338135,1.0
62,29,0.7587569952011108,0.96875
62,30,0.7003036141395569,1.0
62,31,0.8874015808105469,0.9375
62,32,0.7462859749794006,1.0
62,33,0.7906906008720398,0.96875
62,34,0.7950828671455383,0.96875
62,35,0.7144054174423218,1.0
62,36,0.8108433485031128,0.96875
62,37,0.7295374274253845,1.0
62,38,0.7355917692184448,1.0
62,39,0.7010679841041565,1.0
62,40,0.7206879258155823,1.0
62,41,0.7008369565010071,1.0
62,42,0.7093144655227661,1.0
62,43,0.8161062002182007,0.96875
62,44,0.7627267837524414,0.96875
62,45,0.8366451859474182,0.96875
62,46,0.786232054233551,0.96875
62,47,0.8888623118400574,0.9375
62,48,0.8283588290214539,0.96875
62,49,0.7283616662025452,1.0
62,50,0.7347267866134644,0.96875
62,51,0.7671743631362915,0.96875
62,52,0.701468288898468,1.0
62,53,0.7332944273948669,1.0
62,54,0.7198784351348877,1.0
62,55,0.6973914504051208,1.0
62,56,0.7591174840927124,1.0
62,57,0.7418588399887085,1.0
62,58,0.7180246710777283,1.0
62,59,0.90606689453125,0.9375
62,60,0.7111453413963318,1.0
62,61,0.7151315808296204,1.0
62,62,0.792630672454834,0.96875
62,63,0.7028069496154785,1.0
62,64,0.7101166248321533,1.0
62,65,0.7204640507698059,1.0
62,66,0.7402574419975281,1.0
62,67,0.8070806264877319,0.9375
62,68,0.7137845158576965,1.0
62,69,0.8034031391143799,0.96875
62,70,0.7915991544723511,0.96875
62,71,0.7049440145492554,1.0
62,72,0.7099497318267822,1.0
62,73,0.7174760699272156,1.0
62,74,0.7430752515792847,1.0
62,75,0.7721985578536987,1.0
63,0,0.7727465629577637,1.0
63,1,0.7285690307617188,1.0
63,2,0.8664865493774414,0.9375
63,3,0.7344083189964294,1.0
63,4,0.8046148419380188,0.96875
63,5,0.7128763198852539,1.0
63,6,0.7415202260017395,1.0
63,7,0.7248662710189819,1.0
63,8,0.7276453971862793,1.0
63,9,0.7147700190544128,1.0
63,10,0.7646566033363342,0.96875
63,11,0.7085056304931641,1.0
63,12,0.7191470265388489,1.0
63,13,0.7567815780639648,0.96875
63,14,0.7845505475997925,0.96875
63,15,0.7200223803520203,1.0
63,16,0.7253074049949646,1.0
63,17,0.8796098232269287,0.9375
63,18,0.8962537050247192,0.96875
63,19,0.7954914569854736,0.96875
63,20,0.7085100412368774,1.0
63,21,0.82498699426651,0.9375
63,22,0.716316819190979,1.0
63,23,0.7473403811454773,1.0
63,24,0.730710506439209,1.0
63,25,0.8098694682121277,0.96875
63,26,0.7494012117385864,1.0
63,27,0.7510339617729187,0.96875
63,28,0.7462738752365112,1.0
63,29,0.749060332775116,0.96875
63,30,0.7538160681724548,1.0
63,31,0.7550932765007019,1.0
63,32,0.7467332482337952,1.0
63,33,0.6922445297241211,1.0
63,34,0.7379234433174133,0.96875
63,35,0.7027580142021179,1.0
63,36,0.6979446411132812,1.0
63,37,0.7732635736465454,0.96875
63,38,0.7188988327980042,1.0
63,39,0.7588181495666504,0.96875
63,40,0.7297629117965698,1.0
63,41,0.7024902701377869,1.0
63,42,0.7985250949859619,1.0
63,43,0.7019619941711426,1.0
63,44,0.7279547452926636,1.0
63,45,0.7631860971450806,0.96875
63,46,0.7851260900497437,1.0
63,47,0.8180927038192749,0.96875
63,48,0.7254632711410522,1.0
63,49,0.7045425772666931,1.0
63,50,0.971472978591919,0.9375
63,51,0.6952260136604309,1.0
63,52,0.8154066205024719,0.9375
63,53,0.8268762826919556,0.9375
63,54,0.7820196151733398,0.96875
63,55,0.7431634664535522,0.96875
63,56,0.7478442788124084,0.96875
63,57,0.8670012354850769,0.96875
63,58,0.8077754378318787,0.96875
63,59,0.6954399943351746,1.0
63,60,0.7421644330024719,1.0
63,61,0.7231457233428955,1.0
63,62,0.7664954662322998,1.0
63,63,0.7442849278450012,0.96875
63,64,0.7031170129776001,1.0
63,65,0.7523529529571533,1.0
63,66,0.7873003482818604,0.96875
63,67,0.6922231316566467,1.0
63,68,0.713588297367096,1.0
63,69,0.7456156015396118,1.0
