图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,兔子-预测置信度,刺猬-预测置信度,啄木鸟-预测置信度,大猩猩-预测置信度,大象-预测置信度,天鹅-预测置信度,小浣熊-预测置信度,斑马-预测置信度,昆虫-预测置信度,松鼠-预测置信度,树袋熊-预测置信度,梅花鹿-预测置信度,毛毛虫-预测置信度,水母-预测置信度,河马-预测置信度,海豚-预测置信度,海豹-预测置信度,海马-预测置信度,火烈鸟-预测置信度,火鸡-预测置信度,灰狼-预测置信度,熊-预测置信度,熊猫-预测置信度,蝙蝠-预测置信度,金鱼-预测置信度,霍加狓-预测置信度,马-预测置信度,驴-预测置信度,鬓狗-预测置信度,鲨鱼-预测置信度,鲸鱼-预测置信度,鸽子-预测置信度,鹅-预测置信度,鹦鹉-预测置信度,鹬-预测置信度,麋鹿-预测置信度,图像路径,标注类别ID
E:\Image classification\1-Build a dataset\dataset\val\熊\64.jpg,21,熊,21,熊,12,毛毛虫,0,兔子,True,0.035380974411964417,0.007119700312614441,0.004723198711872101,0.009450016543269157,0.008230549283325672,0.009512161836028099,0.02163245528936386,0.004898976534605026,0.013949836604297161,0.005053110420703888,0.005367383826524019,0.009126250632107258,0.20086218416690826,0.008231055922806263,0.012183747254312038,0.0070166029036045074,0.008297756314277649,0.007557583041489124,0.004978295415639877,0.007720740977674723,0.007356836460530758,0.47400346398353577,0.010044250637292862,0.0021665848325937986,0.006681776139885187,0.0052429307252168655,0.013268657959997654,0.00800060573965311,0.007962629199028015,0.005306293722242117,0.006621775683015585,0.011433572508394718,0.02051631174981594,0.007571541704237461,0.011922021396458149,0.010608135722577572,E:\Image classification\1-Build a dataset\dataset\val\熊\64.jpg,21
E:\Image classification\1-Build a dataset\dataset\val\熊\69.jpg,21,熊,31,鸽子,1,刺猬,28,鬓狗,False,0.04403022304177284,0.11439527571201324,0.017785154283046722,0.01471653301268816,0.025366997346282005,0.005971638951450586,0.02637563645839691,0.010344116017222404,0.014376463368535042,0.006511300336569548,0.008844214491546154,0.009926204569637775,0.030625946819782257,0.01703191176056862,0.038331177085638046,0.06042369082570076,0.007458347827196121,0.024217668920755386,0.009992972016334534,0.010764357633888721,0.034400880336761475,0.02254190668463707,0.01256126631051302,0.059066664427518845,0.013589934445917606,0.02002127468585968,0.01009414903819561,0.012574953958392143,0.0821235328912735,0.0043781353160738945,0.009856672026216984,0.16568495333194733,0.019744258373975754,0.014558586291968822,0.006782152224332094,0.01453082263469696,E:\Image classification\1-Build a dataset\dataset\val\熊\69.jpg,21
E:\Image classification\1-Build a dataset\dataset\val\熊\73.jpg,21,熊,21,熊,6,小浣熊,32,鹅,True,0.015170739032328129,0.009555879049003124,0.007296429481357336,0.016159964725375175,0.0341218002140522,0.047740399837493896,0.14272424578666687,0.016308406367897987,0.0056090508587658405,0.00905539933592081,0.029366688802838326,0.019482405856251717,0.035167522728443146,0.022093629464507103,0.03693774715065956,0.025965973734855652,0.0064379326067864895,0.023951061069965363,0.012206487357616425,0.034039366990327835,0.013449721038341522,0.19932672381401062,0.008456101641058922,0.004805803764611483,0.015343105420470238,0.008772789500653744,0.006944276392459869,0.029202107340097427,0.014745987020432949,0.02031928114593029,0.016425618901848793,0.007880288176238537,0.05508020520210266,0.01834210753440857,0.013764539733529091,0.017750240862369537,E:\Image classification\1-Build a dataset\dataset\val\熊\73.jpg,21
E:\Image classification\1-Build a dataset\dataset\val\熊\79.jpg,21,熊,21,熊,12,毛毛虫,22,熊猫,True,0.011296430602669716,0.003973170183598995,0.00886602234095335,0.005578369367867708,0.006398980971425772,0.005020675715059042,0.001763090374879539,0.0030587965156883,0.002444943878799677,0.0026342172641307116,0.005082232411950827,0.005388947669416666,0.022187311202287674,0.0033605091739445925,0.0027918752748519182,0.0025144866667687893,0.0036727548576891422,0.0014090295881032944,0.0018772028852254152,0.004254666157066822,0.002238355576992035,0.8165551424026489,0.017324628308415413,0.003422303358092904,0.00788077712059021,0.0025565417017787695,0.004483078606426716,0.005960023030638695,0.002961221616715193,0.0014246461214497685,0.00639287568628788,0.003533005714416504,0.005902266129851341,0.008350753225386143,0.0047185965813696384,0.0027220514602959156,E:\Image classification\1-Build a dataset\dataset\val\熊\79.jpg,21
E:\Image classification\1-Build a dataset\dataset\val\熊\83.jpg,21,熊,21,熊,10,树袋熊,22,熊猫,True,0.02551347203552723,0.008153962902724743,0.04834747314453125,0.01046655885875225,0.016513945534825325,0.01008079294115305,0.009387204423546791,0.011717949993908405,0.008852384053170681,0.018039779737591743,0.07516749948263168,0.03665820136666298,0.06477995216846466,0.01429723296314478,0.015542945824563503,0.005630332976579666,0.015023835003376007,0.004454518668353558,0.011407784186303616,0.020422810688614845,0.014457207173109055,0.20959727466106415,0.07475826889276505,0.022007793188095093,0.02542789652943611,0.013517661020159721,0.013353991322219372,0.020380210131406784,0.012561716139316559,0.00965027417987585,0.00982615165412426,0.038507118821144104,0.03380252793431282,0.04147877171635628,0.017270056530833244,0.012944458983838558,E:\Image classification\1-Build a dataset\dataset\val\熊\83.jpg,21
E:\Image classification\1-Build a dataset\dataset\val\熊\89.jpg,21,熊,21,熊,6,小浣熊,1,刺猬,True,0.0029459958896040916,0.009996564127504826,0.003553625661879778,0.0011848038993775845,0.008643731474876404,0.002444325014948845,0.020074184983968735,0.0020716118160635233,0.0024967840872704983,0.0020924601703882217,0.005123134236782789,0.003869296982884407,0.0028790049254894257,0.004429054446518421,0.003253437113016844,0.0033007545862346888,0.0027591069228947163,0.0035879001952707767,0.0023030273150652647,0.004590132273733616,0.0016643995186313987,0.8677889108657837,0.002048797206953168,0.006556166335940361,0.0030566391069442034,0.0012982201296836138,0.003210328985005617,0.004402057733386755,0.0013956042239442468,0.0018769880989566445,0.0026492250617593527,0.0015927625354379416,0.003940499387681484,0.0018567382358014584,0.003919816110283136,0.0011440177913755178,E:\Image classification\1-Build a dataset\dataset\val\熊\89.jpg,21
E:\Image classification\1-Build a dataset\dataset\val\熊\9.jpg,21,熊,28,鬓狗,21,熊,22,熊猫,True,0.0012792869238182902,0.008134182542562485,0.04127506911754608,0.026237118989229202,0.026632159948349,0.006092372816056013,0.0035677384585142136,0.013922743499279022,0.010509633459150791,0.017737343907356262,0.034333180636167526,0.006727335974574089,0.006119233556091785,0.02126571349799633,0.030218055471777916,0.012206966057419777,0.03761975094676018,0.01309746690094471,0.009165667928755283,0.003888590494170785,0.011524545960128307,0.12435200065374374,0.08425504714250565,0.00975164957344532,0.015007573179900646,0.012499874457716942,0.006595035549253225,0.06555063277482986,0.2648884356021881,0.02288084849715233,0.008603658527135849,0.00730664050206542,0.007114944513887167,0.019067728891968727,0.006919817067682743,0.003651933977380395,E:\Image classification\1-Build a dataset\dataset\val\熊\9.jpg,21
E:\Image classification\1-Build a dataset\dataset\val\熊\96.jpg,21,熊,6,小浣熊,10,树袋熊,25,霍加狓,False,0.015547477640211582,0.0102549372240901,0.0065728058107197285,0.014157792553305626,0.00818699225783348,0.004769798833876848,0.4979794919490814,0.004015188664197922,0.005673385690897703,0.014377551153302193,0.06811695545911789,0.040889669209718704,0.004944018553942442,0.017138302326202393,0.008485361002385616,0.00492310943081975,0.010669239796698093,0.015448425896465778,0.002537588821724057,0.00670182891190052,0.011238306760787964,0.034657251089811325,0.004809156991541386,0.013563673011958599,0.007166525349020958,0.058499775826931,0.005722230300307274,0.0064754909835755825,0.006174738518893719,0.005099068861454725,0.003817230463027954,0.007117499131709337,0.0463506244122982,0.005275266245007515,0.011065778322517872,0.011577422730624676,E:\Image classification\1-Build a dataset\dataset\val\熊\96.jpg,21
E:\Image classification\1-Build a dataset\dataset\val\熊\97.jpg,21,熊,21,熊,10,树袋熊,0,兔子,True,0.003902918193489313,0.0006204350502230227,0.0003597397299017757,0.0021039077546447515,0.0016492254799231887,0.000583383662160486,0.0006991529953666031,0.0007815757999196649,0.0005844756960868835,0.0011371687287464738,0.005358644761145115,0.003548044478520751,0.0010313841048628092,0.0019318487029522657,0.0012680344516411424,0.0012316950596868992,0.0014873453183099627,0.001197782694362104,0.0008047025185078382,0.0008996989345178008,0.0007142464746721089,0.9519464373588562,0.0005850071320310235,0.00031139591010287404,0.002263806527480483,0.000594710058066994,0.001580543234013021,0.00238737091422081,0.0004377295554149896,0.0011596095282584429,0.0009213817538693547,0.0007247943431138992,0.0009867505868896842,0.0009752500336617231,0.0012463690945878625,0.0019833766855299473,E:\Image classification\1-Build a dataset\dataset\val\熊\97.jpg,21
E:\Image classification\1-Build a dataset\dataset\val\熊猫\0.jpeg,22,熊猫,22,熊猫,2,啄木鸟,12,毛毛虫,True,0.003574760863557458,0.0011324798688292503,0.010143821127712727,0.0018247081898152828,0.0034018573351204395,0.0041483617387712,0.0015779341338202357,0.0026075360365211964,0.002340810839086771,0.0026223266031593084,0.0040801637805998325,0.0015403717989102006,0.00895661674439907,0.001687300973571837,0.0021216017194092274,0.0015778385568410158,0.0026009941939264536,0.002061075996607542,0.0017903967527672648,0.0063329474069178104,0.003998545929789543,0.0016370225930586457,0.8845425844192505,0.007830475457012653,0.0014827072154730558,0.004869699943810701,0.0040542325004935265,0.0016193015035241842,0.0013868013629689813,0.0024227462708950043,0.0028328057378530502,0.0017391466535627842,0.0029211428482085466,0.002285478636622429,0.0042649381794035435,0.005988574121147394,E:\Image classification\1-Build a dataset\dataset\val\熊猫\0.jpeg,22
E:\Image classification\1-Build a dataset\dataset\val\熊猫\100.jpeg,22,熊猫,22,熊猫,19,火鸡,34,鹬,True,0.0018722316017374396,0.002023338107392192,0.003898658324033022,0.0013919360935688019,0.003406778909265995,0.003417637664824724,0.001127092633396387,0.0018751639872789383,0.0029329992830753326,0.002256631851196289,0.0016601943643763661,0.002402129815891385,0.004147815052419901,0.0024627004750072956,0.003537622978910804,0.0032212005462497473,0.0030075653921812773,0.002685701008886099,0.002583329565823078,0.006915573496371508,0.002892496529966593,0.0016702930442988873,0.9016035795211792,0.0032135816290974617,0.00224433490075171,0.0034381444565951824,0.003436831757426262,0.0014856546185910702,0.003231074893847108,0.0030510062351822853,0.0024847795721143484,0.00164058490190655,0.0024566450156271458,0.0023595469538122416,0.005097780376672745,0.002867350820451975,E:\Image classification\1-Build a dataset\dataset\val\熊猫\100.jpeg,22
E:\Image classification\1-Build a dataset\dataset\val\熊猫\18.jpg,22,熊猫,22,熊猫,32,鹅,19,火鸡,True,0.003225173568353057,0.0027968334034085274,0.002012230223044753,0.006162799429148436,0.00213740230537951,0.0030866600573062897,0.004077569115906954,0.0028079042676836252,0.0018397640669718385,0.004630488809198141,0.00749195134267211,0.0015015609096735716,0.0054984618909657,0.003723716363310814,0.00724142137914896,0.0031355188693851233,0.005495934747159481,0.0029089772142469883,0.0012150667607784271,0.010279775597155094,0.002111191628500819,0.0024489762727171183,0.8626482486724854,0.0044846138916909695,0.0032669631764292717,0.0017578589031472802,0.0013905782252550125,0.0019154142355546355,0.005424416624009609,0.003431587014347315,0.004878326319158077,0.0028011135291308165,0.011539067141711712,0.0035464002285152674,0.0033890826161950827,0.0036970782093703747,E:\Image classification\1-Build a dataset\dataset\val\熊猫\18.jpg,22
E:\Image classification\1-Build a dataset\dataset\val\熊猫\20.png,22,熊猫,22,熊猫,21,熊,19,火鸡,True,0.0016247229650616646,0.0012645091628655791,0.0006484247278422117,0.0016680876724421978,0.0017245246563106775,0.0009586967062205076,0.001266011968255043,0.0009054673137143254,0.0015499636065214872,0.0012356999795883894,0.0006232444429770112,0.0010721954749897122,0.0012714950134977698,0.0018135382561013103,0.0023882631212472916,0.0020586850587278605,0.0023416110780090094,0.0025033901911228895,0.0010472023859620094,0.0030764667317271233,0.0015731706516817212,0.003485205816105008,0.9425266981124878,0.001687979674898088,0.001746795023791492,0.0014438476646319032,0.0009024792816489935,0.0007647057063877583,0.001102433423511684,0.0029260304290801287,0.0017373196315020323,0.001879071700386703,0.0007371017709374428,0.0029183204751461744,0.0013876002049073577,0.002139063086360693,E:\Image classification\1-Build a dataset\dataset\val\熊猫\20.png,22
E:\Image classification\1-Build a dataset\dataset\val\熊猫\23.jpg,22,熊猫,22,熊猫,21,熊,34,鹬,True,0.0031745419837534428,0.0021309179719537497,0.004381766077131033,0.006631655152887106,0.006708499044179916,0.0048653194680809975,0.003435585182160139,0.003324947552755475,0.0031315877567976713,0.002488544210791588,0.00737488828599453,0.003161912551149726,0.006839758716523647,0.004159831907600164,0.0034883052576333284,0.003002834040671587,0.0020464176777750254,0.004404292907565832,0.003055417677387595,0.00855522882193327,0.003014604328200221,0.013602122664451599,0.8430777788162231,0.004573595244437456,0.0025502885691821575,0.006689177360385656,0.002896893071010709,0.0014214771799743176,0.0019801296293735504,0.0051527926698327065,0.00615374930202961,0.0020715377759188414,0.0016671151388436556,0.006305172108113766,0.009633862413465977,0.0028474233113229275,E:\Image classification\1-Build a dataset\dataset\val\熊猫\23.jpg,22
E:\Image classification\1-Build a dataset\dataset\val\熊猫\29.jpeg,22,熊猫,22,熊猫,2,啄木鸟,12,毛毛虫,True,0.0029701553285121918,0.002700125565752387,0.009208464063704014,0.003182836342602968,0.002866491675376892,0.0034209154546260834,0.0027001667767763138,0.001834358787164092,0.0031335807871073484,0.0035045375116169453,0.004178038332611322,0.002586253685876727,0.007810655515640974,0.00310683436691761,0.0025329412892460823,0.0030046061147004366,0.0022168864961713552,0.002455709734931588,0.002947344910353422,0.005568582098931074,0.0024061882868409157,0.0012630498968064785,0.8814575672149658,0.004500261507928371,0.002412518486380577,0.0024781469255685806,0.0025916844606399536,0.003474974539130926,0.005409278906881809,0.0037541964557021856,0.003791824681684375,0.0016403255285695195,0.002395486691966653,0.003947324585169554,0.003967603202909231,0.00258016143925488,E:\Image classification\1-Build a dataset\dataset\val\熊猫\29.jpeg,22
E:\Image classification\1-Build a dataset\dataset\val\熊猫\36.jpg,22,熊猫,22,熊猫,19,火鸡,35,麋鹿,True,0.0008668274385854602,0.0005471062031574547,0.0012890046928077936,0.001071165082976222,0.0011917855590581894,0.0008900220273062587,0.0007889874977990985,0.0009468169300816953,0.0008134230156429112,0.0007226035813800991,0.002204634016379714,0.0009004484745673835,0.0013424432836472988,0.0010028827236965299,0.0014604394091293216,0.0010202323319390416,0.0014111676719039679,0.0010239396942779422,0.0010711605427786708,0.0031140546780079603,0.0017228748183697462,0.0021775709465146065,0.955433189868927,0.001456828904338181,0.0006283174152486026,0.0016837158473208547,0.0012027983320876956,0.00043492234544828534,0.0005950102931819856,0.0014123409055173397,0.0010857416782528162,0.0014143317239359021,0.00039242301136255264,0.002163666533306241,0.0017558546969667077,0.0027613395359367132,E:\Image classification\1-Build a dataset\dataset\val\熊猫\36.jpg,22
E:\Image classification\1-Build a dataset\dataset\val\熊猫\4.jpg,22,熊猫,22,熊猫,21,熊,17,海马,True,0.003668755991384387,0.0015047293854877353,0.004351160489022732,0.0029368570540100336,0.004332033917307854,0.002792359096929431,0.004896173719316721,0.00299862795509398,0.003167638322338462,0.0019275869708508253,0.0034570179414004087,0.0025867940858006477,0.0067522237077355385,0.0036814825143665075,0.0026614705566316843,0.0027243478689342737,0.002535384614020586,0.01162797026336193,0.0026500921230763197,0.00838681310415268,0.003119888249784708,0.011808780021965504,0.8676429390907288,0.003390111029148102,0.0013468936085700989,0.0034762509167194366,0.0032911349553614855,0.0021650204434990883,0.001609536586329341,0.004374917130917311,0.0029974072240293026,0.0025384295731782913,0.0007243971340358257,0.004288306925445795,0.003631640924140811,0.0039546857587993145,E:\Image classification\1-Build a dataset\dataset\val\熊猫\4.jpg,22
E:\Image classification\1-Build a dataset\dataset\val\熊猫\52.jpg,22,熊猫,22,熊猫,2,啄木鸟,10,树袋熊,True,0.0020821429789066315,0.0012984261848032475,0.007695334497839212,0.002079196274280548,0.003636762732639909,0.0017279285239055753,0.0023277446161955595,0.002516144188120961,0.0022930477280169725,0.001850459142588079,0.005757748614996672,0.0018747991416603327,0.003707458730787039,0.0018299109069630504,0.0020076308865100145,0.0018200381891801953,0.002132556401193142,0.0029536488000303507,0.0027557394932955503,0.0055206213146448135,0.002373631577938795,0.004637542646378279,0.9024780988693237,0.0040588281117379665,0.0012859017588198185,0.004696687683463097,0.001993819372728467,0.0016275083180516958,0.00294722942635417,0.002670852467417717,0.0024052965454757214,0.0017684513004496694,0.0021950805094093084,0.0020125804003328085,0.0027620038017630577,0.0022190753370523453,E:\Image classification\1-Build a dataset\dataset\val\熊猫\52.jpg,22
E:\Image classification\1-Build a dataset\dataset\val\熊猫\56.jpg,22,熊猫,22,熊猫,23,蝙蝠,16,海豹,True,0.0008144577732309699,0.0011032441398128867,0.002222749637439847,0.0028472011908888817,0.0020362038630992174,0.0034521010238677263,0.0009917250135913491,0.0018708400893956423,0.0028777015395462513,0.001635590335354209,0.00333034317009151,0.001663333736360073,0.0020563839934766293,0.0047295368276536465,0.0031720749102532864,0.0030347853899002075,0.005753496661782265,0.003416120307520032,0.002102367812767625,0.003751065582036972,0.004209552425891161,0.0048494297079741955,0.9010598063468933,0.0057950145564973354,0.0012612782884389162,0.001927638310007751,0.0014151682844385505,0.0018297395436093211,0.0019754073582589626,0.005411833990365267,0.004862906876951456,0.0011817060876637697,0.0034251564648002386,0.0024841702543199062,0.002813589060679078,0.002636281307786703,E:\Image classification\1-Build a dataset\dataset\val\熊猫\56.jpg,22
E:\Image classification\1-Build a dataset\dataset\val\熊猫\64.jpg,22,熊猫,22,熊猫,10,树袋熊,2,啄木鸟,True,0.000673981849104166,0.0008564000017940998,0.0068060047924518585,0.002037945669144392,0.0038159936666488647,0.0013326744083315134,0.0012434726813808084,0.0010707721812650561,0.0009736497304402292,0.002579638035967946,0.007232590578496456,0.002837255597114563,0.0018164878711104393,0.0014801697107031941,0.002158935647457838,0.0006759838433936238,0.0016329154605045915,0.0012624500086531043,0.0011556417448446155,0.0028465380892157555,0.0024342334363609552,0.0006974817370064557,0.9325984120368958,0.002684519626200199,0.0008624886395409703,0.0016969768330454826,0.0008116951794363558,0.0015977321891114116,0.0020178398117423058,0.0014854740584269166,0.0010964032262563705,0.0012912473175674677,0.0019723940640687943,0.0018045386532321572,0.0010784721234813333,0.001380633912049234,E:\Image classification\1-Build a dataset\dataset\val\熊猫\64.jpg,22
E:\Image classification\1-Build a dataset\dataset\val\熊猫\70.jpg,22,熊猫,22,熊猫,10,树袋熊,33,鹦鹉,True,0.0012108016526326537,0.0003891360538545996,0.0019063714426010847,0.0010946535039693117,0.002078445628285408,0.0006225125980563462,0.0013107816921547055,0.001221905229613185,0.0003795604279730469,0.0006935535930097103,0.010256726294755936,0.00151832215487957,0.001581874443218112,0.0009489518124610186,0.0013608362060040236,0.0005372344749048352,0.0019872805569320917,0.00046320210094563663,0.0010604839771986008,0.0018572196131572127,0.0016688265604898334,0.0021459979470819235,0.9474874138832092,0.0016347469063475728,0.0005077391979284585,0.001090949634090066,0.0005642501637339592,0.0009044876205734909,0.0013024547370150685,0.0013748748460784554,0.0008693260024301708,0.0009909257059916854,0.0007063790690153837,0.003551478497684002,0.0015402588760480285,0.0011800359934568405,E:\Image classification\1-Build a dataset\dataset\val\熊猫\70.jpg,22
E:\Image classification\1-Build a dataset\dataset\val\熊猫\8.jpg,22,熊猫,22,熊猫,23,蝙蝠,19,火鸡,True,0.0008673195261508226,0.0008335518650710583,0.0028542103245854378,0.0028819050639867783,0.002709164284169674,0.0019768085330724716,0.0006850871723145247,0.001865142839960754,0.0020877348724752665,0.0017829169519245625,0.0014622226590290666,0.0012618106557056308,0.002183629898354411,0.0023728106170892715,0.001614846638403833,0.002380824415013194,0.0020413037855178118,0.0029047299176454544,0.0014144700253382325,0.0035676572006195784,0.002082217251881957,0.0011740792542696,0.9273805618286133,0.003660589223727584,0.0012384692672640085,0.002443154575303197,0.0029924092814326286,0.0014975108206272125,0.0019535040482878685,0.0026351565029472113,0.0032094004563987255,0.0011683288030326366,0.0008578785927966237,0.0014129170449450612,0.0030964333564043045,0.0034492446575313807,E:\Image classification\1-Build a dataset\dataset\val\熊猫\8.jpg,22
E:\Image classification\1-Build a dataset\dataset\val\熊猫\84.jpg,22,熊猫,22,熊猫,12,毛毛虫,2,啄木鸟,True,0.0009883057791739702,0.0006879263091832399,0.0035541465040296316,0.0007776685524731874,0.001570609980262816,0.0018973804544657469,0.00092455989215523,0.0011452925391495228,0.0015684785321354866,0.0012631115969270468,0.0022891811095178127,0.0013224759604781866,0.005274561699479818,0.001562496181577444,0.0019199320813640952,0.0011373056331649423,0.003164316061884165,0.0014683922054246068,0.0014103618450462818,0.0018843115540221334,0.0018576568691059947,0.0015701958909630775,0.9408126473426819,0.0021108572836965322,0.0008676284924149513,0.0020565458107739687,0.0014602896990254521,0.0008975703385658562,0.0010372523684054613,0.0016368490178138018,0.0023277306463569403,0.0017874260665848851,0.0009625090169720352,0.001502762665040791,0.0020424018148332834,0.0012588585959747434,E:\Image classification\1-Build a dataset\dataset\val\熊猫\84.jpg,22
E:\Image classification\1-Build a dataset\dataset\val\熊猫\85.jpg,22,熊猫,22,熊猫,21,熊,12,毛毛虫,True,0.00397412059828639,0.0008259934838861227,0.001221048878505826,0.0012520250165835023,0.001529358560219407,0.0019283231813460588,0.0018573416164144874,0.0020001009106636047,0.001350628212094307,0.0010118366917595267,0.0019981295336037874,0.0010889001423493028,0.00501860398799181,0.004300341010093689,0.0017364469822496176,0.002355656586587429,0.0029108289163559675,0.004123438149690628,0.0012387409806251526,0.0031858475413173437,0.0013660421827808022,0.006463122088462114,0.9213994741439819,0.0021558383014053106,0.0008719358593225479,0.001580803538672626,0.0027589742094278336,0.0008503979770466685,0.0007706215837970376,0.0037253866903483868,0.003127650124952197,0.0015985051868483424,0.0012086891802027822,0.002258212538436055,0.0028509804978966713,0.002105636289343238,E:\Image classification\1-Build a dataset\dataset\val\熊猫\85.jpg,22
E:\Image classification\1-Build a dataset\dataset\val\熊猫\96.png,22,熊猫,22,熊猫,3,大猩猩,6,小浣熊,True,0.006146959029138088,0.0081326300278306,0.006967686582356691,0.026845410466194153,0.010057817213237286,0.00976952537894249,0.0139970937743783,0.006352030206471682,0.0075751361437141895,0.00963160116225481,0.013218068517744541,0.004258507862687111,0.004867481999099255,0.00702448096126318,0.0069900993257761,0.004853798076510429,0.003382711438462138,0.007181029301136732,0.005625416059046984,0.013087088242173195,0.009224459528923035,0.00936760101467371,0.7145997285842896,0.01332033146172762,0.005296165589243174,0.007610665634274483,0.006035294383764267,0.0034034501295536757,0.008650471456348896,0.0077404784969985485,0.006477658636868,0.0030270435381680727,0.007825235836207867,0.006340331397950649,0.00822228193283081,0.006894258316606283,E:\Image classification\1-Build a dataset\dataset\val\熊猫\96.png,22
E:\Image classification\1-Build a dataset\dataset\val\蝙蝠\0.jpg,23,蝙蝠,23,蝙蝠,4,大象,14,河马,True,0.003788913367316127,0.0013987536076456308,0.017455242574214935,0.012957542203366756,0.03725254535675049,0.019812079146504402,0.0018886174075305462,0.006759997922927141,0.005407778546214104,0.016535896807909012,0.0067499419674277306,0.004298708867281675,0.021928759291768074,0.006573048885911703,0.0341729074716568,0.025096772238612175,0.005121759604662657,0.00425965478643775,0.002072741510346532,0.012140307575464249,0.0025060903280973434,0.003935222048312426,0.012954994104802608,0.6057112812995911,0.004746729973703623,0.005385172553360462,0.011097803711891174,0.0044985683634877205,0.009281833656132221,0.004361295141279697,0.0019262381829321384,0.026865556836128235,0.022638961672782898,0.020487342029809952,0.009385251440107822,0.008545690216124058,E:\Image classification\1-Build a dataset\dataset\val\蝙蝠\0.jpg,23
E:\Image classification\1-Build a dataset\dataset\val\蝙蝠\18.jpg,23,蝙蝠,23,蝙蝠,29,鲨鱼,31,鸽子,True,0.01004724856466055,0.0066912476904690266,0.010935157537460327,0.0217104721814394,0.012340925633907318,0.007683139760047197,0.02314070798456669,0.009379611350595951,0.02870243974030018,0.008390627801418304,0.011921927332878113,0.010685419663786888,0.00749529292806983,0.01563461869955063,0.011435098014771938,0.004336285870522261,0.0045239743776619434,0.012077400460839272,0.019007263705134392,0.015525402501225471,0.014965716749429703,0.012149588204920292,0.011370982974767685,0.500839114189148,0.004942260216921568,0.015414814464747906,0.00941559299826622,0.006058748345822096,0.01478908583521843,0.05091303214430809,0.012538721784949303,0.045185934752225876,0.00885256752371788,0.00700509874150157,0.014439757913351059,0.019454721361398697,E:\Image classification\1-Build a dataset\dataset\val\蝙蝠\18.jpg,23
E:\Image classification\1-Build a dataset\dataset\val\蝙蝠\30.jpeg,23,蝙蝠,23,蝙蝠,1,刺猬,21,熊,True,0.014534400776028633,0.16543936729431152,0.0058922600001096725,0.0037514823488891125,0.008203279227018356,0.0050375377759337425,0.019237354397773743,0.003103353548794985,0.0030254870653152466,0.01051523257046938,0.006784494034945965,0.0025321850553154945,0.011765955947339535,0.007741968613117933,0.006156794261187315,0.010743891820311546,0.005437076091766357,0.004006561823189259,0.004786486271768808,0.008089203387498856,0.004050279501825571,0.0372951366007328,0.01754748821258545,0.4959864020347595,0.005815265234559774,0.009033281356096268,0.008233913220465183,0.004293960053473711,0.02510574273765087,0.017841199412941933,0.005898739211261272,0.017363691702485085,0.008266326040029526,0.011041962541639805,0.006348652299493551,0.01909353770315647,E:\Image classification\1-Build a dataset\dataset\val\蝙蝠\30.jpeg,23
E:\Image classification\1-Build a dataset\dataset\val\蝙蝠\31.jpg,23,蝙蝠,23,蝙蝠,12,毛毛虫,15,海豚,True,0.0010320479050278664,0.001345163444057107,0.0009587574750185013,0.0015723950928077102,0.002009507967159152,0.0023815659806132317,0.0006638048216700554,0.0007595593924634159,0.000651980226393789,0.001984825823456049,0.001996040577068925,0.0011916646035388112,0.003234629752114415,0.0027363584376871586,0.002648655092343688,0.0027935367543250322,0.0018149265088140965,0.0007506376132369041,0.0007754172547720373,0.0010046111419796944,0.0015387936728075147,0.0016909781843423843,0.001102230977267027,0.9482141733169556,0.0013795597478747368,0.0006952529074624181,0.0014009486185386777,0.0005899274256080389,0.0016164236003533006,0.0015202303184196353,0.0014890688471496105,0.0013955142349004745,0.0012470430228859186,0.001172659918665886,0.001741517218761146,0.0008996365941129625,E:\Image classification\1-Build a dataset\dataset\val\蝙蝠\31.jpg,23
E:\Image classification\1-Build a dataset\dataset\val\蝙蝠\40.jpg,23,蝙蝠,23,蝙蝠,28,鬓狗,14,河马,True,0.0005469194729812443,0.001451450982131064,0.0005463924026116729,0.0008682298357598484,0.0010675630765035748,0.0011367001570761204,0.0006041875458322465,0.00046135002048686147,0.0006956348661333323,0.0016400677850469947,0.000622009567450732,0.00032724879565648735,0.0008086387533694506,0.0007234324002638459,0.0016678869724273682,0.0009084299672394991,0.000580408435780555,0.0005341448704712093,0.0004014889127574861,0.0011698611779138446,0.001418735715560615,0.0005879447562620044,0.0010726156178861856,0.9704948663711548,0.0006418547127395868,0.0005048804450780153,0.0005305064842104912,0.000548719777725637,0.0018207775428891182,0.0007611956098116934,0.0006036697886884212,0.0010846996447071433,0.0007808961672708392,0.0009799714898690581,0.0008496522204950452,0.000556972692720592,E:\Image classification\1-Build a dataset\dataset\val\蝙蝠\40.jpg,23
